WeekBeginning,WeekEnding,Pathogen,NumberCasesPerWeek
20230424,20230430,Adenovirus,64
20230424,20230430,Human metapneumovirus,12
20230424,20230430,Influenza - Type A (any subtype),8
20230424,20230430,Influenza - Type A (not subtyped),7
20230424,20230430,Influenza - Type A or B,47
20230424,20230430,Influenza - Type A(H1N1)pdm09,0
20230424,20230430,Influenza - Type A(H3),1
20230424,20230430,Influenza - Type B,39
20230424,20230430,Mycoplasma pneumoniae,1
20230424,20230430,Parainfluenza virus,62
20230424,20230430,Respiratory syncytial virus,17
20230424,20230430,Rhinovirus,135
20230424,20230430,Seasonal coronavirus (Non-SARS-CoV-2),24
20230501,20230507,Adenovirus,52
20230501,20230507,Human metapneumovirus,11
20230501,20230507,Influenza - Type A (any subtype),17
20230501,20230507,Influenza - Type A (not subtyped),8
20230501,20230507,Influenza - Type A or B,52
20230501,20230507,Influenza - Type A(H1N1)pdm09,5
20230501,20230507,Influenza - Type A(H3),4
20230501,20230507,Influenza - Type B,35
20230501,20230507,Mycoplasma pneumoniae,3
20230501,20230507,Parainfluenza virus,78
20230501,20230507,Respiratory syncytial virus,12
20230501,20230507,Rhinovirus,148
20230501,20230507,Seasonal coronavirus (Non-SARS-CoV-2),28
20230508,20230514,Adenovirus,61
20230508,20230514,Human metapneumovirus,15
20230508,20230514,Influenza - Type A (any subtype),8
20230508,20230514,Influenza - Type A (not subtyped),5
20230508,20230514,Influenza - Type A or B,36
20230508,20230514,Influenza - Type A(H1N1)pdm09,2
20230508,20230514,Influenza - Type A(H3),1
20230508,20230514,Influenza - Type B,28
20230508,20230514,Mycoplasma pneumoniae,1
20230508,20230514,Parainfluenza virus,91
20230508,20230514,Respiratory syncytial virus,8
20230508,20230514,Rhinovirus,177
20230508,20230514,Seasonal coronavirus (Non-SARS-CoV-2),21
20230515,20230521,Adenovirus,59
20230515,20230521,Human metapneumovirus,7
20230515,20230521,Influenza - Type A (any subtype),10
20230515,20230521,Influenza - Type A (not subtyped),9
20230515,20230521,Influenza - Type A or B,29
20230515,20230521,Influenza - Type A(H1N1)pdm09,1
20230515,20230521,Influenza - Type A(H3),0
20230515,20230521,Influenza - Type B,19
20230515,20230521,Mycoplasma pneumoniae,2
20230515,20230521,Parainfluenza virus,68
20230515,20230521,Respiratory syncytial virus,9
20230515,20230521,Rhinovirus,175
20230515,20230521,Seasonal coronavirus (Non-SARS-CoV-2),18
20230522,20230528,Adenovirus,40
20230522,20230528,Human metapneumovirus,13
20230522,20230528,Influenza - Type A (any subtype),8
20230522,20230528,Influenza - Type A (not subtyped),6
20230522,20230528,Influenza - Type A or B,27
20230522,20230528,Influenza - Type A(H1N1)pdm09,2
20230522,20230528,Influenza - Type A(H3),0
20230522,20230528,Influenza - Type B,19
20230522,20230528,Mycoplasma pneumoniae,0
20230522,20230528,Parainfluenza virus,61
20230522,20230528,Respiratory syncytial virus,21
20230522,20230528,Rhinovirus,175
20230522,20230528,Seasonal coronavirus (Non-SARS-CoV-2),16
20230529,20230604,Adenovirus,38
20230529,20230604,Human metapneumovirus,11
20230529,20230604,Influenza - Type A (any subtype),11
20230529,20230604,Influenza - Type A (not subtyped),10
20230529,20230604,Influenza - Type A or B,43
20230529,20230604,Influenza - Type A(H1N1)pdm09,0
20230529,20230604,Influenza - Type A(H3),1
20230529,20230604,Influenza - Type B,32
20230529,20230604,Mycoplasma pneumoniae,3
20230529,20230604,Parainfluenza virus,54
20230529,20230604,Respiratory syncytial virus,9
20230529,20230604,Rhinovirus,153
20230529,20230604,Seasonal coronavirus (Non-SARS-CoV-2),9
20230605,20230611,Adenovirus,50
20230605,20230611,Human metapneumovirus,7
20230605,20230611,Influenza - Type A (any subtype),14
20230605,20230611,Influenza - Type A (not subtyped),10
20230605,20230611,Influenza - Type A or B,34
20230605,20230611,Influenza - Type A(H1N1)pdm09,3
20230605,20230611,Influenza - Type A(H3),1
20230605,20230611,Influenza - Type B,20
20230605,20230611,Mycoplasma pneumoniae,0
20230605,20230611,Parainfluenza virus,53
20230605,20230611,Respiratory syncytial virus,10
20230605,20230611,Rhinovirus,166
20230605,20230611,Seasonal coronavirus (Non-SARS-CoV-2),9
20230612,20230618,Adenovirus,32
20230612,20230618,Human metapneumovirus,12
20230612,20230618,Influenza - Type A (any subtype),3
20230612,20230618,Influenza - Type A (not subtyped),3
20230612,20230618,Influenza - Type A or B,13
20230612,20230618,Influenza - Type A(H1N1)pdm09,0
20230612,20230618,Influenza - Type A(H3),0
20230612,20230618,Influenza - Type B,10
20230612,20230618,Mycoplasma pneumoniae,4
20230612,20230618,Parainfluenza virus,50
20230612,20230618,Respiratory syncytial virus,14
20230612,20230618,Rhinovirus,147
20230612,20230618,Seasonal coronavirus (Non-SARS-CoV-2),8
20230619,20230625,Adenovirus,46
20230619,20230625,Human metapneumovirus,6
20230619,20230625,Influenza - Type A (any subtype),5
20230619,20230625,Influenza - Type A (not subtyped),4
20230619,20230625,Influenza - Type A or B,13
20230619,20230625,Influenza - Type A(H1N1)pdm09,1
20230619,20230625,Influenza - Type A(H3),0
20230619,20230625,Influenza - Type B,8
20230619,20230625,Mycoplasma pneumoniae,5
20230619,20230625,Parainfluenza virus,47
20230619,20230625,Respiratory syncytial virus,14
20230619,20230625,Rhinovirus,133
20230619,20230625,Seasonal coronavirus (Non-SARS-CoV-2),4
20230626,20230702,Adenovirus,30
20230626,20230702,Human metapneumovirus,3
20230626,20230702,Influenza - Type A (any subtype),3
20230626,20230702,Influenza - Type A (not subtyped),3
20230626,20230702,Influenza - Type A or B,8
20230626,20230702,Influenza - Type A(H1N1)pdm09,0
20230626,20230702,Influenza - Type A(H3),0
20230626,20230702,Influenza - Type B,5
20230626,20230702,Mycoplasma pneumoniae,8
20230626,20230702,Parainfluenza virus,33
20230626,20230702,Respiratory syncytial virus,19
20230626,20230702,Rhinovirus,116
20230626,20230702,Seasonal coronavirus (Non-SARS-CoV-2),8
20230703,20230709,Adenovirus,25
20230703,20230709,Human metapneumovirus,9
20230703,20230709,Influenza - Type A (any subtype),5
20230703,20230709,Influenza - Type A (not subtyped),4
20230703,20230709,Influenza - Type A or B,10
20230703,20230709,Influenza - Type A(H1N1)pdm09,1
20230703,20230709,Influenza - Type A(H3),0
20230703,20230709,Influenza - Type B,5
20230703,20230709,Mycoplasma pneumoniae,7
20230703,20230709,Parainfluenza virus,46
20230703,20230709,Respiratory syncytial virus,15
20230703,20230709,Rhinovirus,119
20230703,20230709,Seasonal coronavirus (Non-SARS-CoV-2),1
20230710,20230716,Adenovirus,37
20230710,20230716,Human metapneumovirus,6
20230710,20230716,Influenza - Type A (any subtype),17
20230710,20230716,Influenza - Type A (not subtyped),13
20230710,20230716,Influenza - Type A or B,21
20230710,20230716,Influenza - Type A(H1N1)pdm09,3
20230710,20230716,Influenza - Type A(H3),1
20230710,20230716,Influenza - Type B,4
20230710,20230716,Mycoplasma pneumoniae,9
20230710,20230716,Parainfluenza virus,24
20230710,20230716,Respiratory syncytial virus,31
20230710,20230716,Rhinovirus,123
20230710,20230716,Seasonal coronavirus (Non-SARS-CoV-2),1
20230717,20230723,Adenovirus,37
20230717,20230723,Human metapneumovirus,3
20230717,20230723,Influenza - Type A (any subtype),11
20230717,20230723,Influenza - Type A (not subtyped),8
20230717,20230723,Influenza - Type A or B,16
20230717,20230723,Influenza - Type A(H1N1)pdm09,2
20230717,20230723,Influenza - Type A(H3),1
20230717,20230723,Influenza - Type B,5
20230717,20230723,Mycoplasma pneumoniae,3
20230717,20230723,Parainfluenza virus,27
20230717,20230723,Respiratory syncytial virus,25
20230717,20230723,Rhinovirus,103
20230717,20230723,Seasonal coronavirus (Non-SARS-CoV-2),4
20230724,20230730,Adenovirus,17
20230724,20230730,Human metapneumovirus,2
20230724,20230730,Influenza - Type A (any subtype),12
20230724,20230730,Influenza - Type A (not subtyped),7
20230724,20230730,Influenza - Type A or B,15
20230724,20230730,Influenza - Type A(H1N1)pdm09,1
20230724,20230730,Influenza - Type A(H3),4
20230724,20230730,Influenza - Type B,3
20230724,20230730,Mycoplasma pneumoniae,8
20230724,20230730,Parainfluenza virus,25
20230724,20230730,Respiratory syncytial virus,24
20230724,20230730,Rhinovirus,103
20230724,20230730,Seasonal coronavirus (Non-SARS-CoV-2),2
20230731,20230806,Adenovirus,14
20230731,20230806,Human metapneumovirus,3
20230731,20230806,Influenza - Type A (any subtype),10
20230731,20230806,Influenza - Type A (not subtyped),8
20230731,20230806,Influenza - Type A or B,14
20230731,20230806,Influenza - Type A(H1N1)pdm09,1
20230731,20230806,Influenza - Type A(H3),1
20230731,20230806,Influenza - Type B,4
20230731,20230806,Mycoplasma pneumoniae,5
20230731,20230806,Parainfluenza virus,18
20230731,20230806,Respiratory syncytial virus,36
20230731,20230806,Rhinovirus,110
20230731,20230806,Seasonal coronavirus (Non-SARS-CoV-2),3
20230807,20230813,Adenovirus,21
20230807,20230813,Human metapneumovirus,2
20230807,20230813,Influenza - Type A (any subtype),8
20230807,20230813,Influenza - Type A (not subtyped),5
20230807,20230813,Influenza - Type A or B,13
20230807,20230813,Influenza - Type A(H1N1)pdm09,2
20230807,20230813,Influenza - Type A(H3),1
20230807,20230813,Influenza - Type B,5
20230807,20230813,Mycoplasma pneumoniae,5
20230807,20230813,Parainfluenza virus,12
20230807,20230813,Respiratory syncytial virus,28
20230807,20230813,Rhinovirus,96
20230807,20230813,Seasonal coronavirus (Non-SARS-CoV-2),0
20230814,20230820,Adenovirus,17
20230814,20230820,Human metapneumovirus,2
20230814,20230820,Influenza - Type A (any subtype),12
20230814,20230820,Influenza - Type A (not subtyped),7
20230814,20230820,Influenza - Type A or B,17
20230814,20230820,Influenza - Type A(H1N1)pdm09,1
20230814,20230820,Influenza - Type A(H3),4
20230814,20230820,Influenza - Type B,5
20230814,20230820,Mycoplasma pneumoniae,9
20230814,20230820,Parainfluenza virus,19
20230814,20230820,Respiratory syncytial virus,36
20230814,20230820,Rhinovirus,114
20230814,20230820,Seasonal coronavirus (Non-SARS-CoV-2),2
20230821,20230827,Adenovirus,20
20230821,20230827,Human metapneumovirus,2
20230821,20230827,Influenza - Type A (any subtype),15
20230821,20230827,Influenza - Type A (not subtyped),8
20230821,20230827,Influenza - Type A or B,17
20230821,20230827,Influenza - Type A(H1N1)pdm09,5
20230821,20230827,Influenza - Type A(H3),2
20230821,20230827,Influenza - Type B,2
20230821,20230827,Mycoplasma pneumoniae,6
20230821,20230827,Parainfluenza virus,17
20230821,20230827,Respiratory syncytial virus,55
20230821,20230827,Rhinovirus,126
20230821,20230827,Seasonal coronavirus (Non-SARS-CoV-2),5
20230828,20230903,Adenovirus,15
20230828,20230903,Human metapneumovirus,1
20230828,20230903,Influenza - Type A (any subtype),18
20230828,20230903,Influenza - Type A (not subtyped),13
20230828,20230903,Influenza - Type A or B,26
20230828,20230903,Influenza - Type A(H1N1)pdm09,2
20230828,20230903,Influenza - Type A(H3),3
20230828,20230903,Influenza - Type B,8
20230828,20230903,Mycoplasma pneumoniae,6
20230828,20230903,Parainfluenza virus,22
20230828,20230903,Respiratory syncytial virus,52
20230828,20230903,Rhinovirus,201
20230828,20230903,Seasonal coronavirus (Non-SARS-CoV-2),1
20230904,20230910,Adenovirus,31
20230904,20230910,Human metapneumovirus,5
20230904,20230910,Influenza - Type A (any subtype),12
20230904,20230910,Influenza - Type A (not subtyped),7
20230904,20230910,Influenza - Type A or B,19
20230904,20230910,Influenza - Type A(H1N1)pdm09,3
20230904,20230910,Influenza - Type A(H3),2
20230904,20230910,Influenza - Type B,7
20230904,20230910,Mycoplasma pneumoniae,9
20230904,20230910,Parainfluenza virus,21
20230904,20230910,Respiratory syncytial virus,76
20230904,20230910,Rhinovirus,258
20230904,20230910,Seasonal coronavirus (Non-SARS-CoV-2),4
20230911,20230917,Adenovirus,23
20230911,20230917,Human metapneumovirus,3
20230911,20230917,Influenza - Type A (any subtype),8
20230911,20230917,Influenza - Type A (not subtyped),5
20230911,20230917,Influenza - Type A or B,19
20230911,20230917,Influenza - Type A(H1N1)pdm09,3
20230911,20230917,Influenza - Type A(H3),0
20230911,20230917,Influenza - Type B,11
20230911,20230917,Mycoplasma pneumoniae,14
20230911,20230917,Parainfluenza virus,18
20230911,20230917,Respiratory syncytial virus,92
20230911,20230917,Rhinovirus,201
20230911,20230917,Seasonal coronavirus (Non-SARS-CoV-2),1
20230918,20230924,Adenovirus,31
20230918,20230924,Human metapneumovirus,5
20230918,20230924,Influenza - Type A (any subtype),13
20230918,20230924,Influenza - Type A (not subtyped),10
20230918,20230924,Influenza - Type A or B,22
20230918,20230924,Influenza - Type A(H1N1)pdm09,1
20230918,20230924,Influenza - Type A(H3),2
20230918,20230924,Influenza - Type B,9
20230918,20230924,Mycoplasma pneumoniae,13
20230918,20230924,Parainfluenza virus,15
20230918,20230924,Respiratory syncytial virus,130
20230918,20230924,Rhinovirus,210
20230918,20230924,Seasonal coronavirus (Non-SARS-CoV-2),2
20230925,20231001,Adenovirus,30
20230925,20231001,Human metapneumovirus,4
20230925,20231001,Influenza - Type A (any subtype),22
20230925,20231001,Influenza - Type A (not subtyped),13
